id,neighbourhood,latitude,longitude,room_type,price,number_of_reviews,number_of_reviews_ltm,host_is_superhost,accommodates,bedrooms,beds,review_scores_rating,instant_bookable,log_price
1455028287492480973,Centro Storico,43.77325,11.24719,Private room,87.0,1,1,f,2.0,1.0,1.0,5.0,t,4.465908118654584
1455041489245549197,Centro Storico,43.77637,11.24338,Entire home/apt,142.0,2,2,,6.0,3.0,3.0,4.0,t,4.955827057601261
1455194984935037857,Centro Storico,43.7693147,11.26141,Entire home/apt,9000.0,1,1,f,4.0,2.0,2.0,4.0,t,9.104979856318357
1455626757438099033,Centro Storico,43.76665999999999,11.2503652,Entire home/apt,99.0,0,0,f,4.0,1.0,2.0,,t,4.59511985013459
1455646726930115514,Centro Storico,43.76665999999999,11.2503652,Entire home/apt,186.0,1,1,f,4.0,1.0,2.0,1.0,t,5.225746673713202
1455693346640189063,Centro Storico,43.77106578353839,11.257541344403474,Entire home/apt,112.0,1,1,f,2.0,1.0,1.0,2.0,t,4.718498871295094
1455842406810194239,Centro Storico,43.7577477,11.2448741,Entire home/apt,107.0,5,5,f,4.0,1.0,2.0,4.2,t,4.672828834461906
1455925690243797155,Centro Storico,43.7663568,11.2491853,Entire home/apt,220.0,1,1,t,2.0,1.0,1.0,5.0,t,5.393627546352362
1456249815049310323,Centro Storico,43.7672,11.2588,Entire home/apt,717.0,3,3,f,9.0,4.0,6.0,4.67,t,6.57507584059962
1456262749774258236,Centro Storico,43.77247,11.26382,Private room,103.0,0,0,t,4.0,1.0,1.0,,t,4.634728988229636
1456400445593858642,Rifredi,43.792407174483785,11.25179138505546,Entire home/apt,123.0,1,1,f,5.0,2.0,4.0,5.0,t,4.812184355372417
1456466231229949065,Centro Storico,43.77160286338072,11.25721339110725,Entire home/apt,495.0,11,11,t,6.0,2.0,3.0,5.0,t,6.20455776256869
1456481718186979302,Rifredi,43.79283,11.16487,Entire home/apt,45.0,2,2,f,4.0,2.0,2.0,5.0,f,3.8066624897703196
1456551093099854118,Centro Storico,43.77365,11.25451,Entire home/apt,294.0,2,2,t,6.0,2.0,3.0,4.5,t,5.683579767338681
1456574153444472300,Centro Storico,43.772692,11.2496605,Entire home/apt,121.0,1,1,f,2.0,1.0,1.0,5.0,t,4.795790545596741
1456612339592378808,Rifredi,43.7924454,11.2174818,Entire home/apt,114.0,8,8,t,4.0,2.0,2.0,5.0,t,4.736198448394496
1456717587205123249,Isolotto Legnaia,43.7716854279046,11.21922117800776,Entire home/apt,70.0,1,1,f,2.0,1.0,1.0,5.0,f,4.248495242049359
1456736914844357137,Centro Storico,43.7863593,11.2239583,Entire home/apt,75.0,1,1,f,2.0,1.0,1.0,4.0,t,4.31748811353631
1457068817926719828,Centro Storico,43.76441,11.26068,Entire home/apt,311.0,0,0,t,1.0,0.0,0.0,,t,5.739792912179234
1457186156693199471,Centro Storico,43.778149,11.253763,Entire home/apt,162.0,12,12,t,4.0,2.0,2.0,4.92,t,5.087596335232384
1457198722038404980,Centro Storico,43.771058,11.2492133,Entire home/apt,202.0,2,2,,3.0,1.0,1.0,4.0,t,5.308267697401205
1457234014843714749,Centro Storico,43.7669414,11.2516232,Entire home/apt,139.0,1,1,f,2.0,0.0,1.0,5.0,t,4.9344739331306915
1457256113021670090,Centro Storico,43.7655147,11.2484052,Entire home/apt,750.0,0,0,f,4.0,1.0,2.0,,t,6.620073206530356
1457311423265490945,Centro Storico,43.7735738,11.2560217,Entire home/apt,155.0,9,9,f,2.0,1.0,0.0,4.44,t,5.043425116919247
1457319041914939808,Gavinana Galluzzo,43.7523528,11.3022066,Entire home/apt,173.0,1,1,f,6.0,3.0,5.0,5.0,t,5.153291594497779
1457332547855618986,Centro Storico,43.7702467,11.2523405,Entire home/apt,260.0,12,12,t,6.0,2.0,3.0,4.92,t,5.560681631015528
1457414913215664140,Centro Storico,43.76864,11.25933,Entire home/apt,98.0,4,4,f,4.0,1.0,2.0,4.5,f,4.584967478670572
1457738009292488653,Gavinana Galluzzo,43.7520461018683,11.222583177384958,Private room,9572.0,0,0,f,4.0,1.0,2.0,,t,9.166597449028265
1457741036938969451,Gavinana Galluzzo,43.75205,11.22258,Private room,9572.0,0,0,f,2.0,1.0,1.0,,t,9.166597449028265
1457741109476592789,Gavinana Galluzzo,43.75205,11.22258,Private room,9572.0,0,0,f,2.0,1.0,2.0,,t,9.166597449028265
1457863038334105058,Campo di Marte,43.76766629999999,11.2725834,Entire home/apt,108.0,4,4,t,3.0,1.0,2.0,5.0,t,4.68213122712422
1457920851765622298,Centro Storico,43.7692826,11.2404106,Private room,118.0,0,0,f,2.0,1.0,1.0,,t,4.770684624465665
1457928132136717593,Centro Storico,43.7701667,11.2600167,Private room,144.0,2,2,f,1.0,1.0,1.0,5.0,t,4.969813299576001
1457932758829392667,Centro Storico,43.7728708,11.24327,Entire home/apt,1578.0,0,0,f,6.0,3.0,3.0,,t,7.363913501405819
1457961262100182970,Centro Storico,43.7701838,11.2594425,Private room,153.0,1,1,f,2.0,1.0,1.0,5.0,t,5.030437921392435
1457966274554395933,Centro Storico,43.7701667,11.2600167,Private room,152.0,2,2,f,2.0,1.0,1.0,5.0,t,5.0238805208462765
1457968386361155071,Centro Storico,43.7692826,11.2404106,Private room,118.0,0,0,f,2.0,1.0,1.0,,t,4.770684624465665
1457969667438871715,Centro Storico,43.7701667,11.2600167,Private room,126.0,0,0,f,1.0,1.0,1.0,,t,4.836281906951478
1457972321094209940,Centro Storico,43.7692826,11.2404106,Entire home/apt,336.0,0,0,f,6.0,2.0,4.0,,f,5.817111159963204
1458131316735707817,Rifredi,43.79664423225073,11.215128201852425,Private room,48.0,0,0,f,2.0,1.0,1.0,,f,3.871201010907891
1458580673309490345,Centro Storico,43.78042,11.25608,Private room,65.0,0,0,f,2.0,1.0,2.0,,f,4.174387269895637
1458595591903029236,Centro Storico,43.7657672,11.2449317,Entire home/apt,189.0,7,7,t,4.0,2.0,2.0,5.0,t,5.241747015059643
1458684372264393407,Centro Storico,43.77445,11.25369,Entire home/apt,314.0,0,0,f,5.0,2.0,3.0,,t,5.749392985908253
1458751949818829860,Centro Storico,43.7740176,11.2522994,Entire home/apt,122.0,5,5,f,3.0,1.0,2.0,5.0,t,4.804021044733257
1458778153278546809,Centro Storico,43.77496,11.25614,Entire home/apt,474.0,2,2,f,8.0,3.0,5.0,5.0,t,6.161207321695077
1458832080727259954,Centro Storico,43.76937729523191,11.255298125794964,Entire home/apt,298.0,1,1,t,4.0,2.0,2.0,5.0,t,5.697093486505405
1458909748023157507,Centro Storico,43.77666410212343,11.255915966773872,Entire home/apt,238.0,1,1,f,6.0,2.0,1.0,5.0,t,5.472270673671475
1459189771575444419,Centro Storico,43.7744002,11.2466964,Entire home/apt,9858.0,0,0,f,4.0,1.0,2.0,,t,9.196038587265322
1459199880415599007,Centro Storico,43.7700202,11.2659232,Entire home/apt,116.0,9,9,,5.0,2.0,3.0,5.0,t,4.7535901911063645
1459250285764242460,Centro Storico,43.7628348,11.2439704,Entire home/apt,90.0,1,1,f,2.0,1.0,1.0,5.0,t,4.499809670330265
1459251891587357113,Centro Storico,43.7761178,11.2655534,Entire home/apt,152.0,0,0,f,4.0,1.0,1.0,,t,5.0238805208462765
1459440029930805649,Centro Storico,43.77769859537402,11.25656411623896,Entire home/apt,195.0,15,15,f,4.0,2.0,3.0,4.93,f,5.272999558563747
1459448303468505012,Centro Storico,43.77218682202405,11.262206413491818,Entire home/apt,154.0,7,7,t,4.0,2.0,2.0,5.0,t,5.0369526024136295
1459546005431642086,Centro Storico,43.7814,11.24524,Entire home/apt,149.0,6,6,,4.0,2.0,2.0,4.83,t,5.003946305945459
1459625038595325420,Rifredi,43.7892431,11.2286642,Entire home/apt,84.0,0,0,t,3.0,2.0,2.0,,f,4.430816798843313
1459941670292489251,Campo di Marte,43.77016309973159,11.273657301934511,Entire home/apt,172.0,0,0,f,2.0,1.0,1.0,,t,5.147494476813453
1459968816233221872,Campo di Marte,43.7833102,11.3223217,Entire home/apt,60.0,5,5,t,2.0,1.0,1.0,4.6,t,4.0943445622221
1459989124672312165,Centro Storico,43.772030758837936,11.2586915872254,Private room,142.0,12,12,f,2.0,1.0,1.0,4.67,f,4.955827057601261
1460008000729796275,Campo di Marte,43.78708169999999,11.2632282,Entire home/apt,4500.0,0,0,f,2.0,1.0,1.0,,t,8.411832675758411
1460008407669372185,Rifredi,43.786806,11.260415,Entire home/apt,180.0,0,0,,7.0,3.0,4.0,,t,5.19295685089021
1460017766134235848,Centro Storico,43.76873639999999,11.2639259,Entire home/apt,900.0,8,8,f,4.0,2.0,4.0,4.63,t,6.802394763324311
1460065429820318710,Centro Storico,43.7701667,11.2600167,Private room,150.0,0,0,f,2.0,1.0,1.0,,t,5.0106352940962555
1460069514844373344,Centro Storico,43.7701667,11.2600167,Private room,141.0,1,1,f,1.0,1.0,1.0,5.0,t,4.948759890378168
1460076296056529150,Centro Storico,43.78001829999999,11.2408007,Entire home/apt,133.0,9,9,f,6.0,2.0,4.0,5.0,t,4.890349128221754
1460076568610488113,Centro Storico,43.7701667,11.2600167,Private room,152.0,2,2,f,2.0,1.0,1.0,5.0,t,5.0238805208462765
1460084006027680867,Centro Storico,43.7701667,11.2600167,Private room,141.0,0,0,f,1.0,1.0,1.0,,t,4.948759890378168
1460125626637695755,Centro Storico,43.7675626,11.2524352,Entire home/apt,278.0,0,0,t,3.0,2.0,2.0,,t,5.627621113690637
1460167426516331890,Campo di Marte,43.82457,11.28702,Entire home/apt,40.0,0,0,t,10.0,0.0,1.0,,f,3.6888794541139363
1460180497643834480,Campo di Marte,43.82473,11.28649,Entire home/apt,68.0,1,1,t,5.0,0.0,1.0,5.0,f,4.219507705176107
1460198943233721085,Rifredi,43.80286781454142,11.238715591954938,Entire home/apt,117.0,0,0,f,5.0,2.0,4.0,,t,4.762173934797756
1460392573960400169,Isolotto Legnaia,43.77285,11.22482,Entire home/apt,84.0,18,18,f,2.0,1.0,1.0,4.83,t,4.430816798843313
1460397371125382642,Centro Storico,43.78383,11.24171,Entire home/apt,81.0,15,15,f,2.0,1.0,1.0,4.2,t,4.394449154672439
1460662191281170900,Isolotto Legnaia,43.78458,11.19168,Private room,64.0,0,0,f,2.0,1.0,1.0,,f,4.1588830833596715
1460705487674518609,Centro Storico,43.7734853,11.2657765,Entire home/apt,89.0,5,5,f,2.0,1.0,1.0,5.0,f,4.48863636973214
1460716675191626880,Centro Storico,43.7666378,11.2502297,Entire home/apt,86.0,4,4,t,2.0,1.0,1.0,5.0,t,4.454347296253507
1460824155518449708,Centro Storico,43.7692826,11.2404106,Private room,164.0,0,0,,2.0,1.0,1.0,,t,5.099866427824199
1460835444958211418,Centro Storico,43.77302,11.25347,Entire home/apt,436.0,1,1,f,9.0,4.0,6.0,5.0,t,6.077642243349034
1460854285061081458,Centro Storico,43.770253711943184,11.241165570618133,Private room,110.0,1,1,,2.0,1.0,1.0,5.0,t,4.700480365792417
1460857555494053086,Rifredi,43.79065,11.25039,Entire home/apt,113.0,0,0,t,4.0,1.0,2.0,,t,4.727387818712341
1461389918877693614,Centro Storico,43.7772655,11.2530147,Entire home/apt,96.0,9,9,,4.0,1.0,3.0,5.0,t,4.564348191467836
1461432842313845265,Centro Storico,43.7668471,11.2619657,Entire home/apt,167.0,9,9,,6.0,3.0,3.0,5.0,t,5.117993812416755
1461435857976831637,Centro Storico,43.7754554,11.2642919,Entire home/apt,145.0,5,5,t,4.0,1.0,2.0,5.0,t,4.976733742420574
1461569960665509771,Centro Storico,43.7663699,11.2486759,Entire home/apt,230.0,5,5,,6.0,2.0,3.0,4.4,t,5.438079308923196
1461584118134228197,Centro Storico,43.7666414,11.2629011,Entire home/apt,163.0,6,6,,2.0,1.0,1.0,5.0,t,5.093750200806762
1461585740491942576,Centro Storico,43.7663699,11.2486759,Private room,153.0,1,1,,2.0,1.0,1.0,3.0,t,5.030437921392435
1461602597143070205,Centro Storico,43.7663699,11.2486759,Private room,123.0,3,3,,2.0,1.0,1.0,4.67,t,4.812184355372417
1461605672387883103,Campo di Marte,43.77241449150651,11.284786239266396,Entire home/apt,57.0,8,8,,3.0,1.0,2.0,4.88,t,4.04305126783455
1462134073094882448,Centro Storico,43.77166,11.2474,Entire home/apt,104.0,3,3,f,4.0,1.0,2.0,5.0,t,4.6443908991413725
1462153059878150681,Gavinana Galluzzo,43.76269628448232,11.27515504630288,Entire home/apt,152.0,0,0,t,6.0,3.0,3.0,,t,5.0238805208462765
1462282600583952984,Centro Storico,43.7680962,11.260957,Entire home/apt,213.0,1,1,,5.0,0.0,3.0,5.0,t,5.3612921657094255
1462308216616074735,Centro Storico,43.7656735,11.2470241,Entire home/apt,196.0,10,10,,4.0,2.0,3.0,4.9,t,5.278114659230517
1462406418389570616,Centro Storico,43.76819,11.24134,Entire home/apt,366.0,0,0,t,3.0,1.0,2.0,,f,5.902633333401366
1462473602498877491,Rifredi,43.79192,11.21875,Entire home/apt,486.0,0,0,f,13.0,6.0,6.0,,t,6.186208623900494
1462846326726611758,Isolotto Legnaia,43.7711326,11.2373031,Entire home/apt,226.0,10,10,t,4.0,2.0,2.0,5.0,t,5.420534999272286
1462848176056393416,Campo di Marte,43.78213,11.27688,Entire home/apt,113.0,2,2,,4.0,1.0,2.0,4.5,t,4.727387818712341
1462858306577214045,Isolotto Legnaia,43.7711326,11.2373031,Entire home/apt,167.0,6,6,t,6.0,3.0,3.0,5.0,t,5.117993812416755
1462863292182186569,Campo di Marte,43.78009,11.27692,Entire home/apt,105.0,2,2,,2.0,1.0,1.0,4.0,t,4.653960350157523
1462871752863172212,Isolotto Legnaia,43.76884,11.22087,Private room,43.0,0,0,t,2.0,1.0,1.0,,f,3.7612001156935624
1462985068094220837,Centro Storico,43.771148598502336,11.253917918266549,Entire home/apt,322.0,2,2,t,5.0,3.0,3.0,5.0,t,5.7745515455444085
1463055885818015589,Isolotto Legnaia,43.7751500754777,11.229674430688478,Entire home/apt,90.0,1,1,f,4.0,2.0,4.0,5.0,t,4.499809670330265
1463199356934156800,Isolotto Legnaia,43.7731222,11.221184,Entire home/apt,146.0,12,12,f,6.0,2.0,5.0,5.0,t,4.983606621708336
1463635379988967077,Centro Storico,43.7719864,11.2621272,Entire home/apt,189.0,8,8,t,4.0,2.0,2.0,4.5,t,5.241747015059643
1463658312319961129,Centro Storico,43.77425,11.25726,Entire home/apt,431.0,1,1,f,8.0,3.0,5.0,5.0,t,6.066108090103747
1463714014126639223,Centro Storico,43.7762308,11.2583779,Entire home/apt,132.0,2,2,f,4.0,2.0,2.0,4.0,t,4.882801922586371
1463757785640991982,Centro Storico,43.76427,11.26167,Entire home/apt,118.0,0,0,f,4.0,1.0,3.0,,f,4.770684624465665
1463811056756523194,Centro Storico,43.7759955,11.2563866,Entire home/apt,247.0,13,13,t,6.0,2.0,3.0,4.92,t,5.5093883366279774
1463822170771265086,Rifredi,43.7928129,11.2363231,Entire home/apt,178.0,6,6,f,4.0,1.0,2.0,5.0,t,5.181783550292085
1464200907095814066,Rifredi,43.8055204,11.2367747,Entire home/apt,71.0,0,0,f,2.0,0.0,1.0,,f,4.2626798770413155
1464266589047633000,Centro Storico,43.76593,11.24657,Private room,152.0,0,0,t,2.0,1.0,1.0,,t,5.0238805208462765
1464329646056993160,Centro Storico,43.7637,11.24448,Entire home/apt,135.0,0,0,f,3.0,1.0,2.0,,t,4.90527477843843
1464369996551885365,Gavinana Galluzzo,43.7626071,11.2764794,Entire home/apt,62.0,5,5,t,2.0,1.0,1.0,5.0,f,4.127134385045092
1464454950389316825,Centro Storico,43.76629,11.25103,Private room,74.0,0,0,f,2.0,1.0,1.0,,t,4.30406509320417
1464465595861188217,Centro Storico,43.76832,11.25692,Entire home/apt,108.0,0,0,t,5.0,2.0,4.0,,t,4.68213122712422
1464480263312048095,Centro Storico,43.78239,11.24388,Private room,76.0,1,1,f,2.0,1.0,1.0,5.0,t,4.330733340286331
1464503450899904784,Centro Storico,43.76944,11.26182,Private room,68.0,0,0,f,2.0,1.0,1.0,,t,4.219507705176107
1464509341681853678,Centro Storico,43.76971353415135,11.260241544314905,Private room,77.0,0,0,f,5.0,1.0,3.0,,t,4.343805421853684
1464512702096450191,Centro Storico,43.76492,11.24933,Private room,161.0,2,2,f,2.0,1.0,1.0,5.0,t,5.081404364984463
1464517868876403712,Centro Storico,43.76967,11.24286,Entire home/apt,338.0,0,0,f,4.0,1.0,2.0,,t,5.823045895483019
1464527073045206512,Centro Storico,43.77505,11.25374,Private room,230.0,1,1,f,2.0,1.0,1.0,5.0,t,5.438079308923196
1465021066994039291,Gavinana Galluzzo,43.7426345,11.24004,Entire home/apt,125.0,1,1,,2.0,1.0,1.0,5.0,t,4.8283137373023015
1465198659110555864,Centro Storico,43.7720261,11.263787,Entire home/apt,133.0,10,10,t,6.0,2.0,3.0,5.0,t,4.890349128221754
1465205347318982710,Isolotto Legnaia,43.78303,11.19017,Private room,113.0,0,0,f,6.0,3.0,6.0,,f,4.727387818712341
1465310640556191842,Gavinana Galluzzo,43.73082,11.24001,Entire home/apt,103.0,1,1,f,4.0,2.0,2.0,5.0,f,4.634728988229636
1465407009659496601,Gavinana Galluzzo,43.7573358,11.2805215,Entire home/apt,78.0,1,1,f,4.0,2.0,2.0,5.0,f,4.356708826689592
1465742163982260286,Campo di Marte,43.77902,11.28067,Entire home/apt,190.0,0,0,t,7.0,2.0,3.0,,t,5.247024072160486
1465887038511905596,Centro Storico,43.7694552,11.2604522,Entire home/apt,126.0,1,1,f,3.0,1.0,2.0,5.0,t,4.836281906951478
1465953167348448046,Centro Storico,43.76973539999999,11.2519078,Entire home/apt,148.0,3,3,f,3.0,0.0,2.0,4.33,t,4.997212273764115
1465960792715054220,Rifredi,43.7907399,11.2462848,Entire home/apt,102.0,0,0,f,7.0,2.0,2.0,,f,4.624972813284271
1466018121020874377,Centro Storico,43.76371,11.24189,Entire home/apt,118.0,11,11,f,5.0,2.0,3.0,4.91,t,4.770684624465665
1466566211107518418,Centro Storico,43.77538,11.26436,Entire home/apt,290.0,2,2,t,6.0,3.0,3.0,5.0,t,5.66988092298052
1466574788250758066,Centro Storico,43.77737,11.2647,Entire home/apt,187.0,1,1,t,2.0,1.0,1.0,5.0,t,5.231108616854587
1466586280005944422,Centro Storico,43.76726,11.26035,Entire home/apt,165.0,0,0,f,1.0,1.0,1.0,,f,5.10594547390058
1466634323646643816,Campo di Marte,43.77044492973969,11.27311607564085,Entire home/apt,153.0,4,4,t,6.0,3.0,3.0,5.0,t,5.030437921392435
1466652332383248723,Campo di Marte,43.76564033438066,11.279630211639384,Entire home/apt,113.0,7,7,,6.0,2.0,3.0,4.86,t,4.727387818712341
1466652733443490487,Centro Storico,43.77153,11.25707,Entire home/apt,171.0,1,1,,4.0,1.0,1.0,4.0,t,5.14166355650266
1466831873438803617,Centro Storico,43.77173507346855,11.262447551178848,Entire home/apt,364.0,2,2,f,6.0,3.0,3.0,4.5,t,5.8971538676367405
1466838583750744244,Rifredi,43.8027891,11.2414427,Private room,68.0,1,1,t,2.0,1.0,1.0,5.0,f,4.219507705176107
1467204246921888591,Centro Storico,43.7727361,11.247099,Entire home/apt,91.0,8,8,f,2.0,1.0,1.0,5.0,t,4.51085950651685
1467215189561472190,Centro Storico,43.76389775191475,11.254614740610124,Entire home/apt,103.0,0,0,f,2.0,1.0,1.0,,f,4.634728988229636
1467221114616393630,Centro Storico,43.7765178,11.2579321,Entire home/apt,166.0,1,1,f,4.0,1.0,3.0,3.0,t,5.111987788356544
1467229801033781901,Centro Storico,43.76607345167608,11.253838837608432,Entire home/apt,209.0,9,9,t,7.0,4.0,7.0,4.67,t,5.342334251964811
1467247023243417393,Centro Storico,43.767025,11.2537809,Entire home/apt,149.0,0,0,f,7.0,4.0,6.0,,t,5.003946305945459
1467296647023841195,Centro Storico,43.76935,11.24621,Entire home/apt,107.0,6,6,f,4.0,1.0,1.0,4.83,t,4.672828834461906
1467317041614662488,Centro Storico,43.7685643412942,11.24886050774264,Entire home/apt,124.0,7,7,,4.0,1.0,2.0,4.29,t,4.820281565605037
1467341937260857578,Centro Storico,43.76613993179029,11.253233454648866,Entire home/apt,211.0,4,4,t,4.0,2.0,4.0,5.0,t,5.351858133476067
1467342684045327105,Centro Storico,43.76584,11.25431,Entire home/apt,195.0,4,4,t,7.0,3.0,7.0,5.0,t,5.272999558563747
1467346772040497922,Centro Storico,43.7672549,11.2530102,Entire home/apt,155.0,0,0,t,4.0,2.0,4.0,,t,5.043425116919247
1467366581512829027,Rifredi,43.7930437,11.2419531,Entire home/apt,73.0,0,0,f,6.0,2.0,3.0,,t,4.290459441148391
1467380318670875895,Centro Storico,43.7771575,11.2432007,Private room,200.0,0,0,f,4.0,1.0,2.0,,t,5.298317366548036
1467390640866298590,Centro Storico,43.7651595112378,11.244976274204998,Entire home/apt,88.0,1,1,f,4.0,1.0,3.0,5.0,f,4.477336814478207
1467462476033806498,Centro Storico,43.7701599,11.2640073,Entire home/apt,128.0,5,5,t,4.0,1.0,1.0,4.4,t,4.852030263919617
1467468265623720256,Centro Storico,43.76794875328769,11.24542195767213,Entire home/apt,127.0,0,0,f,6.0,2.0,1.0,,t,4.844187086458591
1467500518768916625,Isolotto Legnaia,43.76142,11.20806,Entire home/apt,54.0,0,0,t,4.0,2.0,2.0,,f,3.9889840465642745
1467543329931379495,Centro Storico,43.76999,11.26371,Entire home/apt,123.0,34,34,f,4.0,2.0,2.0,4.62,f,4.812184355372417
1467619916288176413,Rifredi,43.8027891,11.2414427,Private room,64.0,3,3,t,2.0,1.0,1.0,5.0,f,4.1588830833596715
1467841867164956123,Centro Storico,43.7705344,11.2418437,Private room,110.0,0,0,t,2.0,1.0,1.0,,f,4.700480365792417
1467933748430188583,Campo di Marte,43.7834257,11.2639812,Entire home/apt,217.0,0,0,f,6.0,3.0,4.0,,t,5.37989735354046
1467989856903970876,Centro Storico,43.774984,11.2462488,Entire home/apt,138.0,3,3,t,5.0,2.0,4.0,4.67,t,4.927253685157205
1467996399311084555,Centro Storico,43.774984,11.2462488,Entire home/apt,224.0,0,0,t,7.0,3.0,5.0,,t,5.4116460518550396
1468003545806400779,Centro Storico,43.76962852487024,11.242213117441436,Private room,110.0,0,0,t,2.0,1.0,1.0,,f,4.700480365792417
1468010959928478124,Centro Storico,43.76969,11.24144,Private room,110.0,0,0,t,2.0,1.0,1.0,,f,4.700480365792417
1468013513247451989,Centro Storico,43.77123,11.24077,Private room,110.0,0,0,t,2.0,1.0,1.0,,f,4.700480365792417
1468061179180942165,Centro Storico,43.77643,11.25444,Entire home/apt,132.0,2,2,f,4.0,2.0,4.0,5.0,t,4.882801922586371
1468074853753155700,Centro Storico,43.764180435833794,11.240226616356727,Entire home/apt,217.0,0,0,f,7.0,4.0,4.0,,t,5.37989735354046
1468348114956766685,Centro Storico,43.7722434,11.2557235,Entire home/apt,136.0,7,7,f,2.0,1.0,1.0,4.86,t,4.912654885736052
1468694487447184424,Rifredi,43.78676,11.25626,Entire home/apt,90.0,2,2,f,7.0,2.0,6.0,4.5,t,4.499809670330265
1468735705715491472,Centro Storico,43.7771575,11.2432007,Private room,199.0,0,0,f,3.0,1.0,2.0,,t,5.293304824724492
1468793455867168285,Rifredi,43.7893,11.225,Entire home/apt,200.0,0,0,f,6.0,1.0,3.0,,f,5.298317366548036
1468802175262465952,Gavinana Galluzzo,43.74922,11.23556,Entire home/apt,325.0,0,0,t,5.0,2.0,2.0,,t,5.783825182329737
1469408787362343608,Centro Storico,43.78215,11.26222,Entire home/apt,160.0,0,0,t,4.0,2.0,1.0,,f,5.075173815233827
1469549077396077129,Centro Storico,43.76852147852163,11.258856654167175,Entire home/apt,122.0,3,3,f,4.0,1.0,2.0,5.0,f,4.804021044733257
1469563102947387371,Centro Storico,43.7766127,11.2651702,Entire home/apt,178.0,18,18,t,6.0,2.0,3.0,4.94,t,5.181783550292085
1469755813595902485,Centro Storico,43.78063,11.2434,Private room,97.0,0,0,f,3.0,1.0,2.0,,t,4.574710978503383
1470053130030822803,Centro Storico,43.76522,11.2569,Entire home/apt,171.0,1,1,f,2.0,1.0,2.0,5.0,f,5.14166355650266
1470117460928961790,Centro Storico,43.77851,11.24478,Private room,81.0,0,0,f,2.0,1.0,2.0,,t,4.394449154672439
1470121791902324202,Centro Storico,43.766634,11.24505,Entire home/apt,237.0,0,0,,4.0,0.0,2.0,,t,5.4680601411351315
